DW Review,product_id,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,review_word_count,review_response_days,review_positive_flag,DW Product,REVIEW_DETAIL_LEVEL
129,ff3377c7e76bb050877c8a7c28d7525f,185ddd533ae43daef9e6e905f5bd0207,4,,Não veio a nota fiscal,2017-08-25 00:00:00,2017-08-28 02:40:00,5,3.1111111111094942,1,129,short review
130,ff2c1ec09b1bb340e84f0d6b21cc7dbb,189089fd0b77adae63b5f9def3573c9b,5,Excelente,,2018-05-11 00:00:00,2018-05-11 14:22:00,0,0.5986111111124046,1,130,no text
131,ff2b293ae4b3c204113bdec91e27a584,18abfe82de3995ac67d737ecc8189a31,4,,MUITO BOM! CHEGOU DENTRO DO PRAZO.,2018-03-28 00:00:00,2018-03-30 23:49:00,6,2.992361111108039,1,131,short review
132,ff29d8cb1cd0cd5ea37b80dac9939e1c,18bd431e32992cfb5c9411f75b7a9462,5,,,2018-01-31 00:00:00,2018-02-01 09:23:00,0,1.390972222223354,1,132,no text
133,ff285e6c96040323d3763dd184924018,19074f5809403265fc47263ea93325ee,2,,Comprei o produto dia em inicio de março e não recebi no prazo abrindo até um protocolo para resolverem minha situação,2018-03-29 00:00:00,2018-03-29 15:32:00,21,0.6472222222218988,0,133,long review
134,ff28477a5bcb2fc34bb86a6c2eea1566,19205689f830b4a8f7372c7655e7c4a7,4,,Produto entregue antecipadamente.,2017-12-08 00:00:00,2017-12-11 11:26:00,3,3.476388888891961,1,134,short review
135,ff274e9a1f40c1c9bc8a2069af3a0084,19910e37f2130c56f553edfbdc0c65fb,5,Ótimo custo x benefício,Produto chegou dentro do prazo. Veio conforme descrição e é excelente.,2018-07-21 00:00:00,2018-07-24 13:29:00,11,3.561805555553292,1,135,short review
136,ff26b56ca9aba312af54ea3f368af943,19938b43d66363d8c208f1313aaa598e,5,,,2018-01-27 00:00:00,2018-01-28 16:19:00,0,1.679861111108039,1,136,no text
137,ff26009ac6b838dc6cffa2d589cdbefb,19a52a2297e5289ab4187d238d335982,5,,,2018-08-25 00:00:00,2018-08-26 22:02:00,0,1.9180555555576575,1,137,no text
138,ff25a6dd5b0db59bf1f8977c272270d0,19b4862e9952de13d95f480bb053955d,5,,"Recebi o produto que queria e antes do prazo combinado, muito bom, recomendo com certeza.",2017-09-07 00:00:00,2017-09-08 14:56:00,15,1.6222222222204437,1,138,long review
139,ff1f1de0f05e0ec5b2d721e2fb425b0c,1a04e92b8fa81f25ee670c02c1f15991,5,,,2018-02-15 00:00:00,2018-02-19 14:09:00,0,4.5895833333343035,1,139,no text
140,ff1b8d53a1563c1f27a3d99e740ceaa9,1a74d76543e1b419b48daebee364c281,5,,,2018-07-14 00:00:00,2018-07-16 20:09:00,0,2.8395833333343035,1,140,no text
141,ff185e3474ddf11f1c87316de80f24b7,1a91202cd7f4d5acd2bc109d5fd3c047,3,,"O produto não atendeu minhas espectativas, pois os potinhos são dificeis de abrir e fechar e a bandeja onde vai os potinhos veio com pontos de ferrugem",2017-08-08 00:00:00,2017-08-09 16:48:00,27,1.6999999999970896,0,141,long review
142,ff14b42e6c031d90825f40f2b1089185,1aa5d3f38b359bc5103fcbdcb2c77223,4,,"Entrega dentro do prazo, produto sem nenhum problema",2017-05-12 00:00:00,2017-05-15 10:59:00,8,3.4576388888890506,1,142,short review
143,ff149b3dcc3813d4644fa2610307d071,1aab39030ff449c992217a3b137539eb,5,,"Obrigada, chegou mto rápido",2018-03-30 00:00:00,2018-03-30 22:09:00,4,0.9229166666700621,1,143,short review
144,ff10c736ab3996711b7bf8eebaa6f474,1ac237a2b9f73bf710a8834f8dac72ae,5,,,2017-12-09 00:00:00,2017-12-11 17:33:00,0,2.7312499999970896,1,144,no text
145,ff0c8d7cbe636d47cf905e12dfee9927,1b0193dec8f270afea83302dc238f7e6,1,Entrega Parcial.,Efetuei a compra e pagamento de duas unidades e recebi apenas uma unidade. Aguardando tratativa.,2018-05-05 00:00:00,2018-05-08 11:19:00,15,3.4715277777795563,0,145,long review
146,ff0ba1ffc67724ddc6db331bd417ef67,1b76e88159db434a903b2f6ce68e2c6a,5,,,2018-08-15 00:00:00,2018-08-16 12:59:00,0,1.5409722222248092,1,146,no text
147,ff09b38ea3889c433325e313807936ea,1b9f9bcf8ff376c6946aa7ff737930c9,3,,O produto não é bom.,2018-04-14 00:00:00,2018-04-16 11:22:00,5,2.4736111111124046,0,147,short review
148,ff0303657c756073d669ed516070eb3e,1bc81267d7224fc158ed0d4bd4473b0c,5,,,2017-06-21 00:00:00,2017-06-22 22:07:00,0,1.921527777776646,1,148,no text
149,ff0253002f8f3b78103899fc6f6ba120,1c0a2e60f8bdbed3b6d6a09ec379f006,5,,,2018-01-23 00:00:00,2018-01-23 22:22:00,0,0.9319444444408873,1,149,no text
150,ff01ba3d3676dd02937fd007e3f4e992,1c462c305b8c599a6d845d30ecc0b51f,5,,,2017-08-02 00:00:00,2017-08-03 02:06:00,0,1.0875000000014552,1,150,no text
151,fef80a5fb121b63bedd4096ff28f6aaa,1c6d1543dc13cb2465c63ac5de6cb4d0,1,,Nem ratrear estou conseguindo:(,2017-08-10 00:00:00,2017-08-10 09:32:00,4,0.39722222222189885,0,151,short review
152,fef7934cc233ee5b1dc13094d98a1465,1c7ad305ba86c8bd0b6caa163fab2d49,4,,,2017-09-20 00:00:00,2017-09-20 23:22:00,0,0.9736111111124046,1,152,no text
153,fef63ef09494166bda2812ff585be979,1cad212e3e316a6e08a196441003bd3b,5,,,2018-03-02 00:00:00,2018-03-02 22:25:00,0,0.9340277777810115,1,153,no text
154,fef6029430dcac1403570d19150408ea,1ce9325e894d299bb2e3ebd32626a6f5,4,,,2018-05-10 00:00:00,2018-05-13 19:56:00,0,3.8305555555562023,1,154,no text
155,fef4145d5309c82cd34bdfe608dd323c,1d48440f56a4f15d77636aa8fb5ffa91,4,,,2018-04-24 00:00:00,2018-04-24 19:42:00,0,0.8208333333313931,1,155,no text
156,fef20920e4ff569015ea64270cd3c741,1eaf9c9223fcb221f246741e05d75399,4,,,2018-02-18 00:00:00,2018-02-27 16:57:00,0,9.70625000000291,1,156,no text
157,fef11bcb9bda869da356243b240c07b7,1eca8570e301d2d9ee72698803c6ae41,5,,Muito eficiente entregou bem rápido eu recomendo,2018-05-10 00:00:00,2018-05-10 23:45:00,7,0.9895833333357587,1,157,short review
158,fef0dd8c53552d0f784b7cc5375a3ffe,1edd1a85161468a77e5fcb165be9b294,5,Ótimo,,2018-06-02 00:00:00,2018-06-02 23:15:00,0,0.96875,1,158,no text
159,fef0296e6442db59700c92c692c90e90,1edf2a3596b417ee8485f64c7c2109ac,1,,"comprei tapete de borracha para tr4 mitsubishi a loja entregou um tapete de pvc horrivel_x000D_
no titulo ta tapete borracha tr4,_x000D_
me enganaram e agora o que fazer sendo que tem despesa para devoluçao, por",2017-12-28 00:00:00,2017-12-28 09:02:00,33,0.3763888888861402,0,159,long review
160,feeed1b9f26cce6eb3cb81af65eddd9e,1f00702636093b650a75e94e9a8b03ac,5,,gostei muito,2017-12-02 00:00:00,2017-12-05 12:31:00,2,3.5215277777751908,1,160,short review
161,feee7d52babf4002f100a79183eb7989,1f0c5d31b49a18cc26e64301f5da849f,4,,Entrega uma dia antes do previsto,2018-03-11 00:00:00,2018-03-14 16:54:00,6,3.704166666670062,1,161,short review
162,feedec0f9090d3736d54758da8a1d05b,1f5aa5d7c3ee7895e4d223797b5a5f2d,5,,Tudo ocorreu de forma eficiente,2017-05-10 00:00:00,2017-05-12 00:58:00,5,2.040277777778101,1,162,short review
163,fee4f51fea27d262dd116b53ddf31ce6,1f5f1df7e359907eaadcb67e73590c10,5,,,2018-04-28 00:00:00,2018-04-29 12:38:00,0,1.5263888888875954,1,163,no text
164,fee2419d6d68dce0a48153a8179772ea,1f67b5b46204744b9c8d0b6ab31de815,5,,,2018-05-24 00:00:00,2018-06-05 03:07:00,0,12.129861111112405,1,164,no text
165,fee0732d760a52d0047533f53a110037,1f6837a3ef1108a925a16f4cf03e9b1e,5,,,2018-03-06 00:00:00,2018-03-09 16:33:00,0,3.6895833333328483,1,165,no text
166,feddfbd2585f9007f7ed77b1d1ae8d80,1f836d160f50247a394034abd93b7c24,3,,Esperando o instalador,2018-01-17 00:00:00,2018-01-19 22:12:00,3,2.9250000000029104,0,166,short review
167,fedccbd5e370e8ddb7aae6fb4cb70347,1f83ac8151dd375e41ab519523ade3b1,3,,,2017-12-13 00:00:00,2017-12-17 18:47:00,0,4.78263888888614,0,167,no text
168,fedbf77eb491dfc9ac276b9ea9ee10c6,1ff86f2ca823caab2e02507d2633081d,1,,"Gostaria de saber quando chegará meu produto?_x000D_
Pois já se passou a data prevista para entrega , gostaria de uma resposta estou aguardando!",2018-03-22 00:00:00,2018-03-25 23:32:00,22,3.9805555555576575,0,168,long review
169,fedaaeb6d54cd9772c003ec97ce92ff7,20562de5e34d504826c5b9e893ee1f6a,4,,Produto de fácil montagem e atende perfeitamente ao propósito para otimizar espaço.,2018-01-17 00:00:00,2018-01-18 09:49:00,12,1.4090277777795563,1,169,short review
170,fed8c9425c38a8433368e5fa59592a89,2165b2b26e67eee7a9d28e13c0ad0468,1,,Não recebi o produto.e agora?,2018-05-30 00:00:00,2018-05-30 03:19:00,5,0.1381944444437977,0,170,short review
171,fed7ed9a2c9239558d696bfb40fc96a9,2170c9452c2216457b36003fe2969fbb,5,,muito boa ,2018-03-22 00:00:00,2018-03-30 23:37:00,2,8.984027777776646,1,171,short review
172,fed5c40c27e1c88560a9e92d82ee0825,21d7fa60f781a98de43940c2573d07ee,5,Super recomendo,Entrega e produto perfeito!,2018-08-24 00:00:00,2018-08-28 20:47:00,4,4.865972222221899,1,172,short review
173,fed2dca7ba471a3942a070e00ae17381,21da84a2bc0bde257426dcddc95d931b,5,,"Muito linda deu um charme na minha sala._x000D_
",2018-01-10 00:00:00,2018-01-14 17:34:00,8,4.731944444443798,1,173,short review
174,fecf6223a3494f35362f670e571d2a04,21f18edbba8c5a81ab4d5004b1c88aba,4,,,2017-12-10 00:00:00,2017-12-11 13:07:00,0,1.546527777776646,1,174,no text
175,fec95e3df8533d6872300b23b9a5a943,21fe8cbf3cbafbc5018bcd42349c35db,5,,,2017-07-20 00:00:00,2017-07-20 23:47:00,0,0.9909722222218988,1,175,no text
176,fec8c282124bc6f504cbc6e9ec38450a,22389f1cd82397a69e7ab94686bf77a8,5,,,2017-06-30 00:00:00,2017-07-01 11:45:00,0,1.4895833333357587,1,176,no text
177,fec85e6c0eab9b4bcddf9ccd917c80bc,225f4f306d90cbc502d3c781d3015ed2,5,,,2018-04-27 00:00:00,2018-04-30 13:04:00,0,3.5444444444437977,1,177,no text
178,fec76cdd2170ca10b02e2f0d81ff4123,2282d9d2a99fa789b0eb9843cfeab97e,4,,,2018-08-21 00:00:00,2018-08-22 02:00:00,0,1.0833333333357587,1,178,no text
179,fec565c4e3ad965c73fb1a21bb809257,228ce5500dc1d8e020d8d1322874b6f0,5,,,2018-02-17 00:00:00,2018-02-18 14:36:00,0,1.6083333333299379,1,179,no text
180,fec3b45dc09b257690a09a742870b149,22b9bb612be577d8a77fb9a62e627f08,5,,,2018-05-10 00:00:00,2018-05-11 09:52:00,0,1.4111111111124046,1,180,no text
181,fec2d939a171210847d8f2d102f0dba5,22d2c8858b0c2a3536a1fae8f6b1a0f0,5,Aprovado,"Chegou um pouco antes do prazo, isso é bom",2018-04-26 00:00:00,2018-04-27 22:49:00,9,1.9506944444437977,1,181,short review
182,fec094ad5af771b21cf38c6c9e946f19,22d673c480b6f057c92dfb2f0fb2b9fe,4,,"Lavabo bem bonito e igual a descrição, veio com uma mancha bem pequena, mas nada que seja um problema, recomendo.",2017-07-20 00:00:00,2017-07-23 01:22:00,20,3.0569444444408873,1,182,long review
183,febdb23f0a5a9f93c101e489d2bfd352,2319bec0c9468e54107a857ba7cd52f7,5,,,2018-03-19 00:00:00,2018-03-19 22:08:00,0,0.922222222223354,1,183,no text
184,febd6c8a7d546c876948428261e500e0,23203fee216a06223e8f613a700b8096,5,,,2017-12-30 00:00:00,2018-01-04 10:13:00,0,5.4256944444423425,1,184,no text
185,feba83b90adfde26a6a944dee721e573,23720c12363414a9c68447d5372f867d,5,,,2018-06-21 00:00:00,2018-06-21 23:04:00,0,0.961111111108039,1,185,no text
186,feb94d995efca232513a7baffff772b8,23bb19a944b4148d8f438485a594964d,1,,,2017-08-11 00:00:00,2017-08-12 02:14:00,0,1.093055555553292,0,186,no text
187,feb593f17c2f51af2932dbba3e99f1cb,23f570a1b0db9566bee04521a0410c54,5,,,2017-09-22 00:00:00,2017-09-23 13:57:00,0,1.5812500000029104,1,187,no text
188,feb4ade62e32b8d74c6f69f635057964,23f75a37effc35d9a915b4e1ad483793,4,,,2018-03-28 00:00:00,2018-03-30 15:10:00,0,2.631944444445253,1,188,no text
189,feb18700015c20ef4ca5098a6288f6f7,24203dee295cf23bd24b7ace9bca261f,1,,"Produto mais que passou do prazo de entregar, tento resolver o problema com a empresa e não consigo falar com ninguém. Tudo que fazem é me passar para reclamar num sistema que não funciona.",2017-12-16 00:00:00,2018-01-04 12:28:00,34,19.519444444442343,0,189,long review
190,feae5109d8485def8ad124f0653a59a7,2464e0bf2ea1b52aa5552b70e5a10dfa,1,,A cortina não é o modelo que pedi. |,2017-03-10 00:00:00,2017-03-13 17:03:00,9,3.710416666668607,0,190,short review
191,fea7f0c147905a41ca324c0e3234a4c7,24972a8c126b024fb6344a60aaebd39f,5,,,2018-02-25 00:00:00,2018-02-27 20:17:00,0,2.84513888888614,1,191,no text
192,fea526cd827b9e8ef83d3e3beb1f3db0,24ad2fc85ec000ba4fbfd9841d9a1972,4,,"Tem que retirar nos correios, muito incômodo",2017-10-14 00:00:00,2017-10-16 21:23:00,7,2.890972222223354,1,192,short review
193,fea2f92877b647dc07ea8e3f4aa2cf3f,24cafc3963a07103b4eca00416748caf,5,,,2017-12-10 00:00:00,2017-12-11 11:11:00,0,1.4659722222204437,1,193,no text
194,fe9f815c71f1651837c0f6770e533db4,24d8a757a4197c3fb20d65daa4efb420,5,,,2017-11-28 00:00:00,2017-12-11 14:07:00,0,13.588194444440887,1,194,no text
195,fe9dfbe7f974621789683b7b78be2a16,252b934455d29ca8cc070504686ecc52,1,,até agora não recebi o produto.,2018-03-14 00:00:00,2018-03-14 08:59:00,6,0.3743055555532919,0,195,short review
196,fe9c4b2cf9c3adbaf3644880fb72254d,253662a4cd78b84ca6547d0359fe90f6,1,,No aguardo de um retorno urgente.,2018-04-15 00:00:00,2018-04-17 20:24:00,6,2.849999999998545,0,196,short review
197,fe95eb948375116da759c8ef60295001,25b6aedb3370e27d5d2e899a98ee7370,5,,,2018-07-04 00:00:00,2018-07-05 00:42:00,0,1.0291666666671517,1,197,no text
198,fe92a2b984222723a72b0a3790742623,25bcaf0f4b36906d045ef18cef5aff7e,4,,,2018-06-06 00:00:00,2018-06-07 02:01:00,0,1.0840277777751908,1,198,no text
199,fe9184887637170f6da65623475d6a66,25f99ae535d54e7bbf90244b78792c0f,5,,,2017-10-11 00:00:00,2017-10-14 02:31:00,0,3.1048611111109494,1,199,no text
200,fe8f341b1e20d2b1135245c3400a6e53,25fda988dee00164bb85f0797965ba48,5,,,2017-12-15 00:00:00,2017-12-16 02:38:00,0,1.109722222223354,1,200,no text
201,fe8bd0b912e59890950cae5e3bf908c9,2613eaca6e203ad90206bd06e3dc5684,5,,,2018-02-23 00:00:00,2018-03-26 18:13:00,0,31.7590277777781,1,201,no text
202,fe8b0ea4a95d3a6488d8e23b41720e46,2636963d49a40a1d951eb0880fa1d36e,5,,,2018-05-12 00:00:00,2018-05-13 11:05:00,0,1.4618055555547471,1,202,no text
203,fe85b65a6d0ed7524aaa2e0fac0e23cb,264527c876f418e7b43e09f0079942e2,5,,"Chegou antes do prazo!_x000D_
Produto excelente!",2018-03-06 00:00:00,2018-03-08 21:29:00,5,2.8951388888890506,1,203,short review
204,fe854c3521ccdb837e2daf3b653fb929,266b646bb1e97e0b7fe0bcfbb39029b1,5,,,2017-06-06 00:00:00,2017-06-07 13:06:00,0,1.5458333333299379,1,204,no text
205,fe84c88069760acf0d69497293c74f25,2685a4800004a12ec09d27264ff1915f,5,,Recomendo a todos os clientes,2016-10-22 00:00:00,2016-10-26 17:47:00,5,4.740972222221899,1,205,short review
206,fe849745fcdc6e1d6864539a2b13197f,26c45530efaca67680b0df712600454a,5,,Perfeitos😁,2018-03-01 00:00:00,2018-03-01 21:51:00,1,0.9104166666656965,1,206,short review
207,fe83af233315b04d9093c7edbcf789dd,277e5eb28142d9fdda232f6f3c04ad31,5,,,2017-09-26 00:00:00,2017-09-27 00:29:00,0,1.0201388888890506,1,207,no text
208,fe7f10e5c9d36a294333b0c35ccc24ad,27e01d69ba0f15b9a8af0b786d88056d,5,,,2017-06-06 00:00:00,2017-06-07 00:04:00,0,1.0027777777795563,1,208,no text
209,fe7e33eaa09b5a4a3d3aa477280db875,27fbcb5b1968f2a7962a116c864b2c0e,5,,,2017-11-25 00:00:00,2017-11-25 22:48:00,0,0.9499999999970896,1,209,no text
210,fe7df6d2f5226a4be89e7f2884c88e8c,281d81f9c0034f6d75b24191829cc0e2,5,,,2017-09-19 00:00:00,2017-09-25 17:26:00,0,6.726388888891961,1,210,no text
211,fe7d52482b17e6b3466f4b8f3ce51a9e,284e9d66ebdec028eab3b817447014ac,5,,"Otima Venda, tudo perfeito.",2017-12-09 00:00:00,2017-12-11 19:42:00,4,2.820833333331393,1,211,short review
212,fe7ad3e3828f32193dfbe6359f733a8f,28642ce6250b94cc72bc85960aec6c62,5,,,2018-03-25 00:00:00,2018-03-25 21:03:00,0,0.8770833333328483,1,212,no text
213,fe7976532777922f0d60261e75f7ad36,28f275d52ccd8b6614b71430481450fd,5,,,2018-06-21 00:00:00,2018-06-21 20:33:00,0,0.8562499999970896,1,213,no text
214,fe75529a267b76ac6e96f0c322a899a4,294845299f875a2abb84852d4c5be77b,5,,"Adorei! Pequeno, fácil de usar, não arranha apela e limpa a pele.. recomendo",2018-05-18 00:00:00,2018-05-21 11:33:00,13,3.4812499999970896,1,214,short review
215,fe7185e8ca6be33b48072c4ba1b6056d,294ac04cc8ee1d2073999678cb401c88,5,,,2017-05-10 00:00:00,2017-05-11 14:47:00,0,1.6159722222218988,1,215,no text
216,fe70b3d3e1523d468ece722d2de06de9,298e3f98344a46d7f46552202688aca3,5,,,2018-03-03 00:00:00,2018-03-04 11:36:00,0,1.4833333333299379,1,216,no text
217,fe705ffbaa3804c5562b8b1046157a6c,298ffc4bb0dd5670802b63b3ed1eda85,5,,Recomendo está loja.,2018-02-23 00:00:00,2018-02-24 21:04:00,3,1.8777777777795563,1,217,short review
218,fe6f03cedd96bcbc5c8726c5963fd35c,29a8f44a533fa1b4446d00ddfeefff52,5,,,2018-08-03 00:00:00,2018-08-05 16:55:00,0,2.7048611111094942,1,218,no text
219,fe6e5de30335f28d5c71820661ce4019,29b897a4c960516960b7dbe2ed0cb99a,3,,,2018-07-22 00:00:00,2018-07-24 13:21:00,0,2.556250000001455,0,219,no text
220,fe6a9515d655fa7936b8a7c841039f34,2a3eba09af2fbcd3a20580e62e7b7465,2,,,2018-01-31 00:00:00,2018-02-01 02:09:00,0,1.0895833333343035,0,220,no text
221,fe673b1b9f582dfe9077e7ecfb03446a,2a43ac86b40bcadb2a0546e5421fe039,4,,Produto simples e bonito,2017-05-25 00:00:00,2017-05-26 13:15:00,4,1.5520833333357587,1,221,short review
222,fe6614ba400caca2d8d310902d5ecdd5,2a6e41926e180f124e93751a267af2a6,5,,,2017-07-27 00:00:00,2017-08-08 10:40:00,0,12.444444444445253,1,222,no text
223,fe6550863a0e6a0167e2d2859f8f3b9e,2a7e1265441292bf5454614ee06d09d3,5,,,2017-08-01 00:00:00,2017-08-01 19:51:00,0,0.8270833333299379,1,223,no text
224,fe644da1135fedca6aa0bf794fab71be,2ac08e70bba7ad45079a8bfc15233952,5,,,2018-08-29 00:00:00,2018-08-30 09:56:00,0,1.413888888891961,1,224,no text
225,fe61253e50ad6ee9f1d180da22ce5eef,2acc7c2cb1cc5ecf180610f8f505af5b,5,,"Excelente produto, bonito e sofisticado.",2018-04-22 00:00:00,2018-04-24 01:21:00,5,2.056250000001455,1,225,short review
226,fe59a1e006df3ac42bf0ceb876d70969,2afe3bd43d00fe8743d030db08906ac8,5,,,2018-03-15 00:00:00,2018-03-15 12:23:00,0,0.515972222223354,1,226,no text
227,fe5915b903037937488e868f2dde0ff3,2b4a570df87cd63b232272dd9dcac0cf,5,,A,2017-09-26 00:00:00,2017-09-27 08:54:00,1,1.3708333333343035,1,227,short review
228,fe5827d110a9ba59d4ab407e86ccd6eb,2b7988978d952d5aa576c37fdbd583fe,4,,,2018-02-27 00:00:00,2018-02-28 00:51:00,0,1.0354166666656965,1,228,no text
229,fe55c83c8471a2fca643b9291c1f105e,2be0bd7ecd66f819ee77ebc5ab6f5eb5,4,,,2018-04-21 00:00:00,2018-04-27 22:29:00,0,6.936805555553292,1,229,no text
230,fe555e0880543633edc71df3737e49eb,2bf094361021dbcd30964966e2327e68,1,,Não recebi o produto,2018-01-07 00:00:00,2018-01-09 05:32:00,4,2.2305555555576575,0,230,short review
231,fe5554d1ac1a1d70c97854dca21facb0,2c303fb6b2f9c16f324f7deb88e736fe,5,,Produto muito bom,2018-08-08 00:00:00,2018-08-09 05:27:00,3,1.227083333331393,1,231,short review
232,fe547f9a78a612634a416e6be45fe693,2c4396eaf37ad89917df567ca6679c8f,5,,,2018-07-27 00:00:00,2018-07-31 20:22:00,0,4.848611111112405,1,232,no text
233,fe4dece0c663ba4f1f9f2d04d3b93a97,2c5e27fc178bde7ac173c9c62c31b070,1,,Não gostei ! Comprei gato por lebre,2017-12-13 00:00:00,2017-12-16 07:14:00,7,3.3013888888890506,0,233,short review
234,fe4d09201362b0d4332259c78af0f761,2cc3122c7a438a1e2b38cfe2b309c401,5,,,2018-02-16 00:00:00,2018-02-19 17:53:00,0,3.7451388888875954,1,234,no text
235,fe4cd3c795135b4f84e2da5a82ac84a8,2cc511ac46694596bf61ffb6fb37cffd,5,,,2017-07-13 00:00:00,2017-07-14 13:16:00,0,1.5527777777751908,1,235,no text
236,fe4afcfae208147e0189eaa4c3f5fb8d,2d0d80576ee9bbab49cc108d9ec7a0fb,1,,"meu produto veio com defeito,devolvi conforme informado.postado no correio conforme indicado.e até hoje não recebi nenhuma notificação da empresa quanto a devolução e análise para ter meuressarcimento",2017-02-21 00:00:00,2017-03-13 22:20:00,27,20.930555555554747,0,236,long review
237,fe40f7377a50aba380fb2fca57cf730c,2d2ef3021d5a4856e7774efa91ac1c6d,3,,,2018-08-21 00:00:00,2018-08-21 17:27:00,0,0.7270833333313931,0,237,no text
238,fe4098f3eb43b02ba19c15d81bde2b2d,2dd17197d2b15c3bd0163a718705844f,5,,,2017-04-10 00:00:00,2017-04-10 22:44:00,0,0.9472222222248092,1,238,no text
239,fe406983ad8b9e20a5b18801f39ece27,2dd29dcf6f552bb7b7f3354586a31f57,5,,,2018-04-24 00:00:00,2018-04-25 00:24:00,0,1.0166666666700621,1,239,no text
240,fe3dd7b13c2aaf66e4fa4132f5c71da3,2dfefb93bf83b269520fd5b13c917c31,5,,,2017-10-26 00:00:00,2017-10-26 23:46:00,0,0.9902777777751908,1,240,no text
241,fe3d99587f58ad918a2241f5c7dfa274,2e21bb397364fa799a4a1609fd2e6e3b,5,,ótimo chegou bem antes do prazo .,2017-09-01 00:00:00,2017-09-04 20:46:00,7,3.8652777777751908,1,241,short review
242,fe34a95208c5b3b69d91552aecf1bd71,2ea6ea91469ec41f234c6698c490bae4,5,,,2017-11-24 00:00:00,2017-11-25 17:33:00,0,1.7312499999970896,1,242,no text
243,fe34503c6bccf918db601aaafd4a975a,2eb4048dad368d3403dcf6b007d0cdec,4,,,2017-07-15 00:00:00,2017-07-15 23:17:00,0,0.9701388888861402,1,243,no text
244,fe31b2791161c24e921f90788d443e1c,2ed1494f9e91342a5db42dac68d47f97,5,,"Sempre que compro com vocês meus itens chega em perfeito estado...._x000D_
",2017-01-26 00:00:00,2017-01-27 18:00:00,11,1.75,1,244,short review
245,fe2f0ff75805728378c6a8fdc5be7724,2eeefc4cf6ad9a0a7c708ad556dc1947,5,,,2018-05-09 00:00:00,2018-05-17 23:49:00,0,8.992361111108039,1,245,no text
246,fe2f068d3b10f48ac104cd8c8dbcdfe8,2f048bbdf489c642c88fe993d0b0c92c,5,,,2018-02-01 00:00:00,2018-02-01 22:22:00,0,0.9319444444408873,1,246,no text
247,fe2eb4afacc06314372f75be9c2859ff,2f17f8ffe35062ac9d76c4dde9c181eb,4,,"Entrega feita no prazo e produto em perfeitas condicoes_x000D_
Parabens a equipe",2016-10-20 00:00:00,2016-10-20 21:56:00,11,0.913888888891961,1,247,short review
248,fe28979be307dfef18cb028e5bd4e8e6,2f896d71c734a1eb76ed3f6ed7aea06d,4,,Bom,2017-10-27 00:00:00,2017-10-27 19:12:00,1,0.8000000000029104,1,248,short review
249,fe286f0c486e06abe661c94f8e1554c5,2fbf86e8c3cadd127773be0cf8a84da3,5,,,2017-02-22 00:00:00,2017-02-24 19:41:00,0,2.820138888891961,1,249,no text
250,fe281ff6eb3a52425dca9c76f4b505c0,2fe0ca8fe19ae1ab68408a1235bbd054,4,,"Chegou hoje _x000D_
sem comentários",2018-03-31 00:00:00,2018-04-03 21:11:00,4,3.882638888891961,1,250,short review
251,fe25db018a92c3f4ff5cd5d2e0bb7290,30408a1ffffab184f8e5d14bccc9a667,5,,,2018-05-04 00:00:00,2018-05-08 18:56:00,0,4.788888888891961,1,251,no text
252,fe220782f267bca8c056308cba6c8807,308400be88a43702db20fbb71b6cff74,4,," A loja postou o produto de e mediato o correio demorou um pouco_x000D_
",2017-07-11 00:00:00,2017-07-11 23:20:00,13,0.9722222222189885,1,252,short review
253,fe1ee1f8bfbb79fe10856189a0c35229,30a4f0f115950517b46d48046b609bd1,5,Excelente,Tive um pós venda excelente através do Sr Renato,2018-08-24 00:00:00,2018-08-24 23:59:00,9,0.9993055555532919,1,253,short review
254,fe1d68f123061329a6d3505c2b905566,30aadf8886ca1e6aea4a06c0609a62c8,4,,Loja Nota 10,2017-02-17 00:00:00,2017-02-20 10:20:00,3,3.430555555554747,1,254,short review
