DW Includes,order_id,order_item_id,shipping_limit_date,price,freight_value,customer_unique_id,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,order_status,Total_Item_Amount,Customer_Age_At_Order,Order_Gap,DW Review,DW Customer,DW Product,DW Seller,ON_TIME,product_type,seller_state,repeat_customer
101,1347a24fc320c48fcaf6ed2bed66ee30,1,2018-02-08 19:50:00,41.0,11.85,15b3549f16e0f7bdc1afcbad647eb8a6,2018-06-28 23:30:00,2018-07-09 18:56:00,2018-07-24,delivered,52.85,54,11.0,101,221,101,101,1,Bathroom,RJ,1
102,141ad0192cfa16174e4fd0a1a7e7ba4a,1,2018-06-21 02:30:00,69.0,18.58,73e879f10191d104c98f767f967b1e63,2018-06-03 21:08:00,2018-06-05 20:32:00,2018-06-28,delivered,87.58,30,2.0,102,335,102,102,1,Appliances,RJ,1
103,14aa8f56b7d871b721f38b3e355dfb94,1,2018-06-21 02:30:00,69.0,18.58,2f53681bf01c5cff02bada5809fe302e,2018-05-09 13:44:00,2018-05-12 03:06:00,2018-05-17,delivered,87.58,18,3.0,103,177,103,103,1,Books,SP,1
104,14be0a96bf13d58196fd144c4b086fe4,1,2018-07-10 10:51:00,169.9,33.33,0b5295fc9819d831f68eb0e9a3e13ab7,2018-02-28 13:42:00,2018-03-14 16:02:00,2018-03-26,delivered,203.23000000000002,28,14.0,104,8,104,104,1,Appliances,SP,1
105,15623f35d6d5eaa2fcd185a613927e86,1,2018-08-22 11:49:00,119.0,15.28,b53bb01fd133da16d7c7d9b602a3aac7,2018-04-18 19:04:00,2018-05-10 20:11:00,2018-05-21,delivered,134.28,21,22.0,105,91,105,105,1,Art,SP,1
106,1565a76a3a30915bbcab8d5e698836cc,1,2018-08-07 15:05:00,39.9,18.08,63606d6ecee30138790da5be23cac8e4,2018-05-18 11:34:00,2018-05-23 20:34:00,2018-05-29,delivered,57.98,42,5.0,106,331,106,106,1,Sports,SP,1
107,1566b03e9df5420213f4e45d3b753aa2,1,2018-08-07 20:04:00,85.0,12.9,ffe254cc039740e17dd15a5305035928,2017-12-17 20:45:00,2017-12-22 13:05:00,2018-01-12,delivered,97.9,35,5.0,107,205,107,107,1,Furniture,SP,1
108,159da9914b51de617fe80162939965c5,1,2018-03-22 18:08:00,220.0,8.89,7ad12bd39f33737cb4f634c8c44af118,2018-07-04 23:13:00,2018-07-13 14:04:00,2018-07-24,delivered,228.89,18,9.0,108,110,108,108,1,Makeup,SP,1
109,15f87e8764a5e47beae5ebd7eb815397,1,2017-11-27 12:15:00,277.0,35.74,e1d387b30e693029c1e3d9ffe5df61e0,2018-02-28 20:29:00,2018-03-25 12:13:00,2018-03-13,delivered,312.74,19,25.0,109,80,109,109,0,Musical Instruments,RJ,0
110,1667776af91110f93bdb9aedfe229e05,1,2018-08-22 19:35:00,66.99,27.75,10b960a4f2cfecc03e6c89b4b02ebab6,2017-12-14 11:25:00,2017-12-27 21:18:00,2018-01-15,delivered,94.74,19,13.0,110,202,110,110,1,Jewelry,SP,1
111,168cd953540aa3251bdfb407cdc4b6d4,1,2018-07-12 10:15:00,14.0,50.85,56a9c159fffe93bdef88ffbf6e729712,2018-02-08 13:31:00,2018-02-26 12:49:00,2018-03-08,delivered,64.85,19,18.0,111,206,111,111,1,Furniture,SP,1
112,16e5e020f226b58f660770e190042ad2,1,2018-03-05 17:10:00,85.0,17.03,8dfb9fff0eac6a63f34ed7707068e988,2018-05-02 13:24:00,2018-05-04 20:58:00,2018-05-15,delivered,102.03,25,2.0,112,101,112,112,1,Decor,PR,1
113,173be97f981ae72384ff95a719544e7e,1,2018-03-05 17:10:00,85.0,17.03,7cdad7ad32a8ed3d160ca312e16d29f1,2018-02-13 22:54:00,2018-02-26 19:35:00,2018-03-06,delivered,102.03,49,13.0,113,261,113,113,1,Art,SP,1
114,17784b9fbb37fb0bdc230d8ed6f6b355,1,2018-02-12 13:15:00,229.0,9.8,b6a3c8559ca50f11853e81dcc7674f2f,2018-03-08 19:06:00,2018-03-23 15:08:00,2018-04-04,delivered,238.8,54,15.0,114,57,114,114,1,Pets,SP,1
115,17a9050c446ea78f7108b7a5515aa438,1,2018-05-15 04:31:00,99.9,0.0,f4dc0a81a11d3d270ccf5a9c4b5b187b,2017-06-01 19:44:00,2017-06-12 15:43:00,2017-06-27,delivered,99.9,47,11.0,115,24,115,115,1,Musical Instruments,RN,1
116,17b374e5c126d99970336dd8a72bcb91,1,2018-01-29 00:15:00,84.9,34.39,5cc1fbd02e6b7cd1113dd836fbbbcc13,2018-06-07 22:47:00,2018-06-16 16:28:00,2018-06-29,delivered,119.29,21,9.0,116,146,116,116,1,Decor,MG,1
117,17c27a26080bebdb67c4807b9b51b8ff,1,2017-05-25 13:25:00,189.0,33.91,af13324b5f4c0a838fe662c52a44b959,2017-10-10 22:11:00,2017-10-27 22:04:00,2017-11-09,delivered,222.91,38,17.0,117,295,117,117,1,Jewelry,SP,1
118,180c04aeebcb390784f7d9c08dbd159d,1,2017-10-09 20:50:00,49.0,7.78,7af8bc059cb4c4c55038a142b99da13b,2017-09-14 16:18:00,2017-10-09 15:43:00,2017-10-06,delivered,56.78,31,25.0,118,215,118,118,0,Clothing,SP,0
119,1811959f3ced8abc0645c21285a5a4d5,1,2018-07-10 07:31:00,37.9,15.37,9bca65d60b3dffad98eafa3c50101fad,2017-02-28 17:40:00,2017-03-10 12:08:00,2017-03-22,delivered,53.269999999999996,41,10.0,119,71,119,119,1,Decor,SP,1
120,18131b2990b1052f6a818f25ee7c332b,1,2018-05-23 17:15:00,179.93,16.14,10b960a4f2cfecc03e6c89b4b02ebab6,2018-08-21 14:19:00,2018-08-29 18:32:00,2018-09-21,delivered,196.07,19,8.0,120,202,120,120,1,Clothing,SP,1
121,1839b1db32d5ea90a7fc3ca19bdd16ad,1,2017-08-17 07:15:00,116.9,13.84,6cd042e0832c40d2eebf82b2521a8487,2017-11-09 16:08:00,00:00:00,2017-11-29,shipped,130.74,19,,121,53,121,121,1,Bathroom,DF,1
122,188804952924592ac0678c7ab1b42860,1,2018-06-19 04:17:00,94.9,15.51,cd3f977fbad60553fce0f193593802bb,2018-08-12 13:51:00,2018-08-30 12:21:00,2018-09-17,delivered,110.41000000000001,45,18.0,122,74,122,122,1,Appliances,SP,1
123,18a9398e5e966aab086a3cdd0053e0b2,1,2018-06-06 19:35:00,121.99,15.73,e46d6bcd22d95a9d167d807372d08add,2017-12-31 10:57:00,2018-01-17 18:16:00,2018-02-08,delivered,137.72,27,17.0,123,284,123,123,1,Decor,SP,1
124,192082962267d28289dfce5229891db6,1,2017-10-02 15:49:00,7.79,7.78,456351381464fe44c74f85a122d86839,2018-01-28 19:17:00,2018-01-31 18:33:00,2018-02-14,delivered,15.57,30,3.0,124,252,124,124,1,Art,SC,1
125,1921024da7f9d26bae5f85b4e382fe07,1,2017-10-03 22:46:00,179.99,85.97,1973beff39565594011f9a0ef66f923e,2017-10-28 11:41:00,2017-11-01 17:05:00,2017-11-13,delivered,265.96000000000004,60,4.0,125,301,125,125,1,Sports,DF,1
126,19c36691fd116059bf49b7960f1db743,1,2017-02-17 16:18:00,7.6,10.96,a590fdd68e210fa5f42764a2493f6223,2017-10-24 14:33:00,2017-11-08 16:18:00,2017-11-14,delivered,18.560000000000002,57,15.0,126,112,126,126,1,Clothing,SP,1
127,1a75ed2e9cc04b329fbbf472ea0ea100,1,2018-01-05 12:48:00,49.9,17.6,bbdf651cbace0c9efc7fd3184235aa74,2017-11-24 12:35:00,2017-12-29 17:14:00,2017-12-27,delivered,67.5,59,35.0,127,171,127,127,0,Toys,SP,0
128,1aa53856bbf007e716eab896ddea3187,1,2018-07-10 05:31:00,110.32,8.03,6e066424e17b2da4b735194531fb99a6,2018-04-04 14:35:00,2018-04-11 15:52:00,2018-04-20,delivered,118.35,39,7.0,128,294,128,128,1,Accessories,MT,1
129,1ac07c9b7a1884eef11bf47d3630dd74,1,2017-12-29 20:48:00,49.0,11.85,0a3f32fce9d5056b96a9fe604715982b,2017-10-17 08:55:00,2017-10-26 21:11:00,2017-11-07,delivered,60.85,20,9.0,129,188,129,129,1,Home Design,SP,1
130,1affc4ad6b0957720114bf91c2f39879,1,2018-06-14 18:52:00,159.9,61.18,ba7ae7b528a2b8359ff63e3014da964c,2017-03-15 19:34:00,2017-03-23 15:42:00,2017-04-03,delivered,221.08,48,8.0,130,41,130,130,1,Decor,SP,1
131,1b0eaf74d5b9166e7e9dc0b39be862a8,1,2017-12-27 11:10:00,120.0,27.39,5608c8ba4ec9e036b755a199c5fd51ef,2017-08-01 10:04:00,2017-08-14 11:58:00,2017-08-25,delivered,147.39,19,13.0,131,280,131,131,1,Gadgets,SP,1
132,1b27045ffd0c3cc49c737c6ec7c4756a,1,2017-08-08 15:45:00,21.5,11.98,02bc079a58dfe937bdc5d97c8bac00ac,2018-03-26 22:18:00,2018-04-02 20:58:00,2018-04-18,delivered,33.480000000000004,24,7.0,132,268,132,132,1,Books,RJ,1
133,1b575c5682ee1dd86b9dd3c78691c02c,1,2018-03-06 09:29:00,122.99,15.61,a1605a83a0e36258d7eb2da55bb5ff4c,2018-05-03 22:37:00,2018-05-10 21:17:00,2018-05-28,delivered,138.6,20,7.0,133,217,133,133,1,Appliances,PR,1
134,1b99333d39cf95f48be3864b2e1e88b3,1,2017-11-30 14:16:00,72.99,19.75,e8085241eb1297eaa9bfa9453ea0b1ca,2017-05-23 20:19:00,2017-05-28 12:22:00,2017-06-05,delivered,92.74,51,5.0,134,204,134,134,1,Home Design,RJ,1
135,1bd518c15ee16570e9b8c8e29fde9ab6,1,2017-06-15 10:02:00,129.99,13.93,8bc183d9b9efac18f96f680940191c45,2018-07-22 17:13:00,2018-08-08 00:32:00,2018-08-17,delivered,143.92000000000002,49,17.0,135,56,135,135,1,Shoes,SP,1
136,1c2d01bbcf7e33d42dba32128b5d9869,1,2018-02-12 18:30:00,92.0,17.89,9e5f9798a71d8f5ec3020a5500d70430,2018-05-23 20:34:00,2018-06-05 15:33:00,2018-06-14,delivered,109.89,27,13.0,136,105,136,136,1,Musical Instruments,SP,1
137,1c2e03f112c29c38cc65602a33043198,1,2018-02-12 18:30:00,92.0,17.89,57f06135a2656bfab535243f705fc8f6,2017-12-19 10:32:00,2017-12-29 21:46:00,2018-01-19,delivered,109.89,25,10.0,137,203,137,137,1,Sports,GO,1
138,1c3a814fa046dc2f684276b1ca26786e,1,2018-08-14 22:15:00,33.89,8.4,7d373e92dd3086b4c37e9868fc8999c1,2017-04-11 08:25:00,00:00:00,2017-05-03,unavailable,42.29,28,,138,212,138,138,1,Bathroom,PR,1
139,1c4a92d82c1b0dec18bef12da3fa7756,1,2018-08-14 22:15:00,33.89,8.4,9a7b819bc0d6d9e9ce14fc7bb3925ff8,2018-06-20 16:15:00,2018-06-27 19:17:00,2018-07-19,delivered,42.29,22,7.0,139,314,139,139,1,Appliances,SP,1
140,1ca88ffec09fd363aa4aa1cb994c851d,1,2018-08-14 22:15:00,33.89,8.4,8f20ece0099d6e5c22c1fd0c24a1e681,2018-03-10 20:04:00,2018-04-03 16:16:00,2018-03-29,delivered,42.29,54,24.0,140,106,140,140,0,Makeup,RS,0
141,1cc3ae63caffff2d6c3ee3e78e074acf,1,2018-08-14 22:15:00,33.89,8.4,8d78819a02ccaa0243dbdb0888c7ba8b,2017-08-07 21:35:00,2017-08-10 18:05:00,2017-08-25,delivered,42.29,53,3.0,141,230,141,141,1,Art,SP,1
142,1d21d12aea4b6b1a7debf1e5e5604734,1,2018-02-25 22:47:00,149.0,40.37,32ea836b21bcefba824d2b279bc42e53,2018-01-25 15:50:00,2018-02-18 19:22:00,2018-03-05,delivered,189.37,20,24.0,142,87,142,142,1,Sports,SP,1
143,1d812d7b785dff5e4568cc8f7e76f230,1,2018-01-25 09:07:00,20.3,16.79,66d201c13937598dd4e036788a10a203,2018-02-22 16:11:00,2018-03-06 19:06:00,2018-03-19,delivered,37.09,24,12.0,143,286,143,143,1,Art,MG,1
144,1d9620d3304b1a785d94220904c4a33b,1,2017-05-25 21:10:00,179.9,15.01,0181f57a87c6a2f0e0fe2807f67aef0e,2017-11-20 11:45:00,2017-12-01 00:29:00,2017-12-13,delivered,194.91,22,11.0,144,300,144,144,1,Accessories,RS,1
145,1da92dd75ffc36cc14317d51cabcc67e,1,2017-05-25 21:10:00,179.9,15.01,a06d94b5d758fbc36c8f679d98ae1fc5,2017-10-06 16:57:00,2017-10-18 18:04:00,2017-10-31,delivered,194.91,47,12.0,145,189,145,145,1,Art,PE,1
146,1e9c5ca232e1cdb290cb11b20d668c50,1,2017-07-27 19:27:00,109.9,12.27,af13324b5f4c0a838fe662c52a44b959,2018-03-07 08:44:00,2018-05-12 00:00:00,2018-05-02,shipped,122.17,38,66.0,146,295,146,146,0,Home Design,PR,0
147,1ea0993dbee417148367f2243ce047ec,1,2017-08-29 16:04:00,89.0,25.9,10d5890ed5e7ec78a7db23b5ac579b17,2018-01-27 11:20:00,2018-02-17 00:04:00,2018-03-01,delivered,114.9,18,21.0,147,234,147,147,1,Home Design,SP,1
148,1ee5d17041db39cb827e197b01ff53cd,1,2018-04-16 18:15:00,120.0,13.75,d43e7cbf7354f1f46a7a1b30701017b3,2018-04-13 19:26:00,2018-04-28 01:26:00,2018-05-09,delivered,133.75,26,15.0,148,259,148,148,1,Pets,PR,1
149,1eea1a20e6a12130a19a5299597af94a,1,2018-02-15 18:10:00,75.0,14.28,d5a1c9ee66337a40a8b95be64166da60,2017-09-20 01:01:00,2017-09-23 17:47:00,2017-10-02,delivered,89.28,22,3.0,149,264,149,149,1,Jewelry,BA,1
150,1f4b51173e5abe491422314a94e7363c,1,2017-04-13 13:50:00,46.86,14.52,fcad3faa5c09b2baf9164b8fd20098b5,2018-04-15 22:48:00,2018-04-25 14:22:00,2018-05-14,delivered,61.379999999999995,49,10.0,150,179,150,150,1,Jewelry,SP,1
151,1f759fd184ad08e54531343b16330c03,1,2017-04-20 16:45:00,96.0,14.84,be31ab006786747df81854035a1960f4,2018-01-01 23:50:00,2018-01-15 19:15:00,2018-01-31,delivered,110.84,21,14.0,151,298,151,151,1,Art,SP,1
152,1f7c1b144b5b6d0a4339bd2e7ce499ac,1,2017-10-24 12:28:00,49.99,18.12,32ea836b21bcefba824d2b279bc42e53,2018-02-28 11:10:00,2018-03-12 17:03:00,2018-03-23,delivered,68.11,20,12.0,152,87,152,152,1,Makeup,SP,1
153,1f7ff21f05c5258ab082ee51e8b2872e,1,2017-10-24 12:28:00,24.99,13.58,6f8b40e5fdbd4a4b4dbaadc56f4bf681,2018-01-17 09:57:00,2018-01-29 20:46:00,2018-02-15,delivered,38.57,40,12.0,153,97,153,153,1,Art,SP,1
154,1ff2b191106588727c913321d52db56f,1,2017-10-24 12:28:00,24.99,13.58,f807403776737da279aba36583afa4df,2018-01-10 12:28:00,2018-01-22 18:05:00,2018-02-09,delivered,38.57,19,12.0,154,194,154,154,1,Sports,SP,1
155,205fc1dde4304cae4a504a6fa594a318,1,2018-03-01 02:09:00,120.1,16.6,217ffba1efeab7f634bde4c18d312bd8,2018-08-09 12:13:00,2018-08-23 17:51:00,2018-09-19,delivered,136.7,54,14.0,155,229,155,155,1,Sports,GO,1
156,20a3853f94a36870c5eff11d407f01cf,1,2018-03-08 14:50:00,69.9,16.25,c573caf2e2c12c731885273e03dc5471,2018-07-21 12:32:00,2018-08-02 19:52:00,2018-08-22,delivered,86.15,60,12.0,156,151,156,156,1,Gadgets,SC,1
157,20b93906f0b1d44ad5e6c166ab370ba7,1,2017-11-08 02:31:00,39.9,54.02,6f8b40e5fdbd4a4b4dbaadc56f4bf681,2017-04-03 19:20:00,2017-04-13 18:42:00,2017-05-04,delivered,93.92,40,10.0,157,97,157,157,1,Gadgets,SP,1
158,213387d0c127ddbc06eda8fcfe0c6603,1,2018-08-03 13:50:00,159.9,20.31,ffe254cc039740e17dd15a5305035928,2018-07-31 23:02:00,2018-08-06 19:27:00,2018-08-08,delivered,180.21,35,6.0,158,205,158,158,1,Jewelry,SP,1
159,2142bac418a228e6086f5294a8fa88db,1,2018-03-15 02:30:00,540.0,16.22,859a9b67726d9c9306eb28b8938c59a0,2017-06-13 21:52:00,2017-06-23 09:31:00,2017-07-04,delivered,556.22,22,10.0,159,296,159,159,1,Clothing,SP,1
160,214b96dbb7d479932d8b5a1957ce0e9d,1,2017-09-14 21:55:00,189.9,31.17,90a8e532133d8d1bb8a49c3ea08aaff6,2017-08-16 22:23:00,2017-08-28 16:51:00,2017-09-18,delivered,221.07,30,12.0,160,320,160,160,1,Appliances,PR,1
161,2170f9fac08a48aed1fc0b09c13b483b,1,2018-03-01 14:51:00,14.9,8.27,3ee932c2f695c34affbbeb9a299c8166,2017-08-21 13:38:00,2017-09-06 18:36:00,2017-09-15,delivered,23.17,49,16.0,161,214,161,161,1,Home Design,PR,1
162,218ccc84d9bd2cf98f2bc246f70f91c8,1,2017-09-28 13:30:00,43.9,11.85,0125fb08af5c9dd55731090aafc63ac8,2018-07-24 03:07:00,2018-07-30 18:03:00,2018-08-10,delivered,55.75,59,6.0,162,99,162,162,1,Art,SP,1
163,21a00b08cbeb5716bbb66105e3dbd850,1,2018-06-14 20:17:00,139.0,87.28,76e5f3bca2b1f5c510c41563c2ea31a4,2018-09-10 17:51:00,2018-09-21 00:00:00,2018-09-20,canceled,226.28,51,11.0,163,61,163,163,0,Bathroom,SP,0
164,21f6b3be8acde5fe76fc6641b467f3da,1,2018-05-03 21:52:00,40.35,13.71,b228692e71b74a9931496bf59debce23,2017-10-26 23:05:00,2017-11-09 17:21:00,2017-11-24,delivered,54.06,19,14.0,164,338,164,164,1,Musical Instruments,SP,1
165,225a4e4eed0a18dec33ca9f375a86a45,1,2017-11-30 00:52:00,469.0,20.85,754fd85b66cc83bb73ffb06a4bc729f8,2017-10-22 10:53:00,2017-10-31 20:14:00,2017-11-16,delivered,489.85,32,9.0,165,225,165,165,1,Home Design,PR,1
166,2261ff9e6868359245db75320f7e768c,1,2017-08-31 21:55:00,59.0,16.17,fcad3faa5c09b2baf9164b8fd20098b5,2017-11-29 23:56:00,2017-12-04 18:23:00,2017-12-15,delivered,75.17,49,5.0,166,179,166,166,1,Pets,SP,1
167,22b26e86702b56aa7da5d50d7aaacdcb,1,2018-01-30 02:53:00,35.9,15.79,e3170caa179176b49f1265ffde5c27fc,2017-11-14 20:32:00,2017-11-30 16:11:00,2017-12-11,delivered,51.69,19,16.0,167,299,167,167,1,Accessories,SP,1
168,230c4b870a8eec405f6b5db505974701,1,2018-01-30 02:53:00,35.9,15.79,5cc1fbd02e6b7cd1113dd836fbbbcc13,2017-04-03 22:43:00,2017-05-15 11:17:00,2017-04-27,delivered,51.69,21,42.0,168,146,168,168,0,Art,MG,0
169,2321c02e9006c158014df8d2e9b00225,1,2017-10-05 02:24:00,96.99,16.44,934c19eeef04da89928f995df85cf3f8,2017-09-24 12:37:00,2017-10-11 21:22:00,2017-10-26,delivered,113.42999999999999,25,17.0,169,48,169,169,1,Accessories,SP,1
170,2346e1104a4b18a23e6dc6a87c2d1b8c,1,2018-07-31 02:50:00,77.9,13.89,b7c13491fd2aecd9308c75bb4de979d8,2017-09-01 09:24:00,2017-09-14 18:33:00,2017-09-27,delivered,91.79,42,13.0,170,14,170,170,1,Bathroom,SP,1
171,237fe1628607420f6e0a5a4c4a64b298,1,2018-08-08 16:24:00,229.99,20.8,e6fe68d7c7867dac3659cb4a8e06880c,2018-05-06 21:29:00,2018-05-11 18:31:00,2018-05-15,delivered,250.79000000000002,54,5.0,171,156,171,171,1,Appliances,SP,1
172,238d28bb25bc75bccaab22efd258df33,1,2018-02-22 13:35:00,56.0,14.14,6b2ef099439c81743bd02edd480829d5,2017-12-21 15:25:00,2018-01-09 21:39:00,2018-01-26,delivered,70.14,42,19.0,172,218,172,172,1,Decor,SP,1
173,23c30e04ef6b799d105781208f6bddd5,1,2017-08-20 21:05:00,69.99,11.99,2ed2d94955614ec3262ce7575ef997f9,2018-04-25 18:42:00,2018-05-02 19:55:00,2018-05-15,delivered,81.97999999999999,23,7.0,173,165,173,173,1,Kitchen Products,SP,1
174,23e7258eff14f598753311325d867bbb,1,2017-12-07 01:29:00,49.9,7.78,2f53681bf01c5cff02bada5809fe302e,2017-10-31 22:02:00,2017-11-06 20:21:00,2017-11-10,delivered,57.68,18,6.0,174,177,174,174,1,Toys,SP,1
175,23faa587ac06ba5f8c60fd65dd9ca88a,1,2018-08-16 14:15:00,14.0,7.39,36fbd29c230b156ac9b04a382bb20842,2018-04-26 05:53:00,2018-05-09 22:58:00,2018-05-16,delivered,21.39,19,13.0,175,134,175,175,1,Home Design,MG,1
176,245b2a09d0f787df368d4a370a63eb58,1,2018-01-03 22:07:00,29.0,14.1,422ce018570adf9fa031a7838717be81,2017-12-06 19:26:00,2018-01-10 20:45:00,2018-01-11,delivered,43.1,31,35.0,176,84,176,176,1,Kitchen Products,SP,1
177,246161390a20f964881feeaeea896671,1,2017-05-17 01:30:00,99.0,43.06,a73c5464692d3bc09d64e3edefae9015,2018-01-21 22:49:00,2018-01-29 23:13:00,2018-02-16,delivered,142.06,47,8.0,177,85,177,177,1,Toys,RJ,1
178,24663bb9d145c6d58d207d297edafa3f,1,2018-04-16 19:31:00,499.0,30.35,c9aa56428d8b5bba23a9c7a435b09645,2017-08-14 22:51:00,2017-08-21 20:37:00,2017-09-05,delivered,529.35,22,7.0,178,145,178,178,1,Accessories,SP,1
179,24d1d9f9bceae1483424740db703985f,1,2018-03-28 23:07:00,39.85,12.79,6cc9821bbb49f3a6159c6bca3542f795,2018-05-01 13:32:00,2018-05-21 19:41:00,2018-05-29,delivered,52.64,50,20.0,179,237,179,179,1,Bathroom,SP,1
180,24e12ba561ff6e969f0eebe60196e53c,1,2017-07-31 11:55:00,149.0,14.06,3c4d7fdb25ab947c7ac866ba940f9c32,2018-07-28 21:54:00,2018-08-07 14:52:00,2018-08-28,delivered,163.06,19,10.0,180,207,180,180,1,Clothing,SP,1
181,2528fb34afc8310d8f94f0c29aa72e4e,1,2018-01-26 14:17:00,179.98,12.46,84ca742f08b69a3cff5b18ffe90551d3,2017-07-19 19:40:00,2017-08-03 19:25:00,2017-08-10,delivered,192.44,48,15.0,181,303,181,181,1,Shoes,RJ,1
182,2536adb313f6bc4854a1cc21a2ecde8f,1,2018-05-18 04:52:00,219.99,14.9,96d0aa18ee946b81f6b78e07830194a2,2018-05-07 15:18:00,2018-06-07 12:37:00,2018-06-06,delivered,234.89000000000001,28,31.0,182,109,182,182,0,Kitchen Products,MT,0
183,25bcb5644535c6bacdc1b64cd1a9dab0,1,2017-11-17 10:10:00,129.0,8.16,0be419a69453900fff1337bc4c3e0f0f,2017-03-25 20:07:00,2017-04-28 11:43:00,2017-05-02,delivered,137.16,30,34.0,183,181,183,183,1,Toys,SC,1
184,25e460c20f54821a96f7570fe5b22934,1,2018-02-06 02:53:00,137.0,15.71,19cb50ca8ff9afe19ce39c5d9562f3bd,2017-11-30 11:38:00,2017-12-15 22:36:00,2017-12-22,delivered,152.71,21,15.0,184,170,184,184,1,Decor,SP,1
185,25fd9ab410ed941187c41224aaecd049,1,2017-05-02 11:05:00,37.0,10.96,ccd9fc8fd74bc87817d864a5dfc1bf1d,2017-07-11 12:51:00,2017-08-24 00:00:00,2017-08-14,canceled,47.96,25,44.0,185,305,185,185,0,Books,SC,0
186,261bdcab01e8f8ebcf82abf1c64d9501,1,2017-07-04 23:43:00,154.0,14.83,587547bf360f33a6466aac68caecdde3,2018-08-20 11:59:00,2018-08-27 16:26:00,2018-09-05,delivered,168.83,18,7.0,186,154,186,186,1,Sports,SP,1
187,263ba12390d0fbce329dd16da8cd20f8,1,2017-11-10 15:55:00,253.52,82.86,616309b2eeb7bd9c05b0fdfbab28e6c6,2018-06-20 09:46:00,2018-06-22 17:58:00,2018-07-03,delivered,336.38,39,2.0,187,11,187,187,1,Pets,SP,1
188,26792a0dac4a86edaee496f4690de6a5,1,2018-05-10 03:31:00,49.9,7.39,1973beff39565594011f9a0ef66f923e,2018-06-22 20:25:00,2018-08-03 21:59:00,2018-07-24,delivered,57.29,60,42.0,188,301,188,188,0,Art,RS,0
189,268ccd28fb62008e06398dc300d3f0bf,1,2018-04-30 11:31:00,148.9,13.95,449cc26294cc2d6e2e88a82cea3e42c0,2018-06-25 11:57:00,2018-06-29 13:38:00,2018-07-12,delivered,162.85,26,4.0,189,143,189,189,1,Toys,CE,1
190,26d400a875f601666c17347c2350beb3,1,2017-09-28 08:50:00,64.9,18.69,36fbd29c230b156ac9b04a382bb20842,2018-02-15 14:23:00,2018-03-05 23:34:00,2018-03-07,delivered,83.59,19,18.0,190,134,190,190,1,Shoes,SP,1
191,2743e4444be8f3c17243ff49bcba405b,1,2018-02-26 11:47:00,179.0,16.0,bace01b0aa7c98f2a7fce9db19555eb9,2017-11-08 06:16:00,2017-11-28 20:37:00,2017-11-28,delivered,195.0,22,20.0,191,120,191,191,0,Gadgets,SP,0
192,276c36d0f0218b24c09343edf53cb98f,1,2017-11-30 04:15:00,27.9,15.1,c118a3dba2fb79861a948df731adc128,2017-04-17 21:24:00,2017-05-06 09:07:00,2017-05-15,delivered,43.0,48,19.0,192,315,192,192,1,Sports,SP,1
193,27ae3ad0516a9b55f2236e24f690e01b,1,2018-02-08 20:10:00,39.0,16.11,9e8993ba2665307b71bd1641c2e1cb3d,2017-02-09 16:19:00,2017-03-03 10:34:00,2017-03-17,delivered,55.11,29,22.0,193,137,193,193,1,Toys,SP,1
194,27c0ea3b1286c30e92f05f413398d055,1,2017-08-21 17:45:00,7.0,14.1,8d2cc82dae0f2b1bb8667a2eedcd8c71,2018-04-09 15:25:00,2018-05-09 18:08:00,2018-05-04,delivered,21.1,18,30.0,194,187,194,194,0,Jewelry,SC,0
195,27c9a7fc93005e3344a0c1ffa6f931e2,1,2018-02-20 23:31:00,269.0,10.7,f4118facd33f966e80b9fabbf0ca2547,2017-09-16 11:20:00,2017-10-08 15:37:00,2017-10-06,delivered,279.7,51,22.0,195,195,195,195,0,Makeup,MG,0
196,27cf3bc7a008cb9eb712e4db141d25a2,1,2017-11-16 02:51:00,99.9,17.95,e8085241eb1297eaa9bfa9453ea0b1ca,2017-11-24 00:18:00,2017-12-18 11:58:00,2017-12-14,delivered,117.85000000000001,51,24.0,196,204,196,196,0,Home Design,SP,0
197,27d168c6a89ffc87604d2e42c7761956,1,2017-07-11 17:38:00,69.9,15.24,e97f8593167749c6900418a170670da8,2018-08-15 19:33:00,2018-08-29 17:31:00,2018-08-30,delivered,85.14,51,14.0,197,271,197,197,1,Kitchen Products,SP,1
198,27f80456be871c8bcd250bf61f7684f1,1,2018-03-21 00:10:00,89.9,23.13,b66facc84d03ec2aabda4c102d9ecb53,2017-11-28 18:00:00,2017-12-15 20:18:00,2017-12-19,delivered,113.03,23,17.0,198,262,198,198,1,Home Design,SP,1
199,28763f36038db84d7ab6ff7b3ef9774d,1,2018-03-20 23:09:00,165.0,19.03,0cbd5dfde4c06bbe2960d2c0c95e5e7d,2017-02-04 15:05:00,2017-02-07 10:05:00,2017-03-01,delivered,184.03,22,3.0,199,288,199,199,1,Musical Instruments,SP,1
200,28785e42a86823ed810e8697382b4ceb,1,2017-08-17 16:55:00,57.99,11.73,40b5e9eed4db7f956359145971056f5d,2018-03-17 22:07:00,2018-03-29 22:41:00,2018-04-09,delivered,69.72,19,12.0,200,282,200,200,1,Art,SP,1
201,2927b6be262c5528b8135e5d330c00f9,1,2017-10-27 11:35:00,259.0,10.63,4ea5df5937187bd3176aee08d4782104,2018-05-30 09:19:00,2018-06-04 19:08:00,2018-07-04,delivered,269.63,20,5.0,201,23,201,201,1,Appliances,SC,1
